datetime_utc,HUMID_DSI,TEMP_DSI,PM2.5_DSI,PM10_DSI
2021-06-11 07:00:00,54.7,11.558333333333334,4.611644113302756,4.044333333333284
2021-06-11 08:00:00,62.83333333333332,9.37,8.614030367222835,7.153333333333289
2021-06-11 09:00:00,65.53333333333333,8.203333333333331,16.210396114458778,13.083833333333285
2021-06-11 10:00:00,69.76666666666665,6.538333333333334,14.985175832646515,12.893499999999957
2021-06-11 11:00:00,68.60000000000001,6.426666666666665,21.356321298070323,18.033999999999924
2021-06-11 12:00:00,69.89999999999999,5.503333333333329,24.05180591805722,21.288166666666566
2021-06-11 13:00:00,71.36666666666667,4.999999999999996,23.643399157453135,20.816666666666634
2021-06-11 14:00:00,72.06666666666668,4.981666666666663,8.777393071464418,7.574333333333231
2021-06-11 15:00:00,71.7,4.81333333333333,4.366600056940383,3.8053333333332713
2021-06-11 16:00:00,70.2,5.316666666666663,1.6302747608930264,1.6959999999999207
2021-06-11 17:00:00,73.73333333333332,4.276666666666663,2.0386815214969816,2.019333333333269
2021-06-11 18:00:00,72.8,4.609999999999997,1.2218680002889393,1.4023333333332553
2021-06-11 19:00:00,68.79999999999998,5.148333333333326,0.8134612396848522,1.056499999999905
2021-06-11 20:00:00,66.93333333333332,5.559999999999999,1.0176646199868955,1.2293333333332381
2021-06-11 21:00:00,67.26666666666667,5.664999999999995,2.0386815214971135,2.08666666666659
2021-06-11 22:00:00,71.03333333333332,6.573333333333329,20.212782368378853,16.876333333333278
2021-06-11 23:00:00,42.49999999999999,14.575000000000003,1.1810273242284777,1.128833333333235
2021-06-12 00:00:00,36.96666666666666,16.22,1.1401866481680165,1.1876666666666231
2021-06-12 01:00:00,34.533333333333324,17.203333333333333,0.4458951551410948,0.6791666666665671
2021-06-12 02:00:00,32.599999999999994,16.89,0.0783290705974693,0.45849999999989466
2021-06-12 03:00:00,31.499999999999996,16.685,-0.2483963378858267,0.22466666666657498
2021-06-12 04:00:00,32.43333333333332,16.759999999999998,-0.0850336336441131,0.31966666666659094
2021-06-12 05:00:00,33.79999999999999,15.870000000000001,0.3233731269598423,0.6204999999999377
2021-06-12 06:00:00,37.86666666666665,13.296666666666662,1.9978408454366519,1.8463333333332514
2021-06-12 07:00:00,46.23333333333333,10.481666666666664,5.469298310571393,4.79749999999995
2021-06-12 08:00:00,55.13333333333333,8.423333333333332,20.743711157164192,17.143666666666576
2021-06-12 09:00:00,58.36666666666666,7.499999999999997,34.09861222891769,27.34033333333324
2021-06-12 10:00:00,60.7,6.761666666666665,42.14422541281818,35.2913333333333
2021-06-12 11:00:00,70.1,7.22,14.290884339619595,11.781833333333273
2021-06-12 12:00:00,65.99999999999999,5.073333333333329,25.807954988654824,22.959999999999937
2021-06-12 13:00:00,66.86666666666666,6.926666666666667,10.941948902666107,9.316499999999944
2021-06-12 14:00:00,65.4,6.835000000000002,6.0002270993567315,5.299333333333303
2021-06-12 15:00:00,62.5,6.981666666666665,2.937176394826079,2.8633333333332147
2021-06-12 16:00:00,64.6,6.389999999999999,2.855495042705288,2.855833333333239
2021-06-12 17:00:00,67.39999999999999,5.7983333333333285,3.2230611272489136,3.1078333333332147
2021-06-12 18:00:00,71.43333333333334,3.0916666666666632,8.24646428267921,7.597666666666579
2021-06-12 19:00:00,66.93333333333332,5.759999999999996,4.039874648457086,3.760166666666583
2021-06-12 20:00:00,72.49999999999999,2.7799999999999976,6.939562648746158,6.41066666666662
2021-06-12 21:00:00,71.56666666666666,3.40666666666666,7.225447381168861,6.624999999999883
2021-06-12 22:00:00,58.633333333333326,8.849999999999998,5.796023719054688,5.161999999999934
2021-06-12 23:00:00,43.23333333333333,14.499999999999998,4.325759380879921,3.9224999999999204
2021-06-13 00:00:00,35.83333333333332,16.538333333333334,2.896335718765617,2.6009999999999276
2021-06-13 01:00:00,33.16666666666666,18.07333333333333,5.101732226027636,4.162833333333259
2021-06-13 02:00:00,33.33333333333333,18.461666666666662,3.1822204511884515,2.8159999999999283
2021-06-13 03:00:00,33.33333333333333,17.961666666666666,1.2627086763492694,1.303166666666578
2021-06-13 04:00:00,33.93333333333332,17.148333333333333,0.2825324508995126,0.6223333333332419
2021-06-13 05:00:00,36.999999999999986,15.665,0.2825324508995126,0.6639999999999312
2021-06-13 06:00:00,40.66666666666666,13.760000000000002,1.548593408772104,1.6134999999999635
2021-06-13 07:00:00,54.33333333333333,13.258333333333335,5.673501690873435,4.758333333333227
2021-06-13 08:00:00,63.300000000000004,12.335,9.308321860249757,7.669166666666637
2021-06-13 09:00:00,77.13333333333333,10.521666666666663,14.209202987498802,11.249666666666574
2021-06-13 10:00:00,80.23333333333333,9.646666666666663,10.61522349418281,8.579999999999925
2021-06-13 11:00:00,55.09999999999999,7.7033333333333305,11.350355663270193,9.753499999999944
2021-06-13 12:00:00,60.06666666666666,6.296666666666663,29.728659890453976,25.615666666666595
2021-06-13 13:00:00,82.2,9.128333333333329,19.763534931714307,15.282333333333222
2021-06-13 14:00:00,81.83333333333333,9.01833333333333,22.173134819278502,17.06216666666665
2021-06-13 15:00:00,82.79999999999998,8.574999999999998,21.601365354432698,16.544666666666608
2021-06-13 16:00:00,82.16666666666666,8.219999999999999,22.70406360806371,17.429666666666577
2021-06-13 17:00:00,82.73333333333333,7.649999999999996,21.233799269889072,16.50916666666664
2021-06-13 18:00:00,82.46666666666665,7.22,12.208009860538828,9.491666666666635
2021-06-13 19:00:00,82.03333333333333,7.22,8.654871043283297,7.044499999999963
2021-06-13 20:00:00,60.39999999999999,6.33333333333333,12.943142029626081,11.188833333333271
2021-06-13 21:00:00,60.43333333333333,6.721666666666664,15.026016508706977,13.031999999999968
2021-06-13 22:00:00,58.5,7.924999999999996,16.087874086277523,13.748833333333248
2021-06-13 23:00:00,61.06666666666666,11.054999999999994,12.90230135356575,10.152999999999915
2021-06-14 00:00:00,44.099999999999994,14.278333333333332,11.922125128115862,9.633499999999959
2021-06-14 01:00:00,39.73333333333333,17.575000000000003,6.817040620564773,5.492499999999964
